date,value,update_date
2012-10-01,98.38,2021-09-14
2012-11-01,98.83,2021-09-14
2012-12-01,98.9,2021-09-14
2013-01-01,99.9,2021-09-14
2013-02-01,100.7,2021-09-14
2013-03-01,100.5,2021-09-14
2013-04-01,98.6,2021-09-14
2013-05-01,98.8,2021-09-14
2013-06-01,100.4,2021-09-14
2013-07-01,101.9,2021-09-14
2013-08-01,102.6,2021-09-14
2013-09-01,101.3,2021-09-14
2013-10-01,98.9,2021-09-14
2013-11-01,98.6,2021-09-14
2013-12-01,101.2,2021-09-14
2014-01-01,100.4,2021-09-14
2014-02-01,99.6,2021-09-14
2014-03-01,102.5,2021-09-14
2014-04-01,100.6,2021-09-14
2014-05-01,100.5,2021-09-14
2014-06-01,100.8,2021-09-14
2014-07-01,101.6,2021-09-14
2014-08-01,100,2021-09-14
2014-09-01,99.2,2021-09-14
2014-10-01,100.5,2021-09-14
2014-11-01,99.5,2021-09-14
2014-12-01,101,2021-09-14
2015-01-01,101.9,2021-09-14
2015-02-01,102.1,2021-09-14
2015-03-01,105.8,2021-09-14
2015-04-01,102.7,2021-09-14
2015-05-01,98.7,2021-09-14
2015-06-01,100.8,2021-09-14
2015-07-01,101.4,2021-09-14
2015-08-01,100.4,2021-09-14
2015-09-01,99,2021-09-14
2015-10-01,101.9,2021-09-14
2015-11-01,99.3,2021-09-14
2015-12-01,97.7,2021-09-14
