date,value,update_date
2015-04-01,114.84288,2022-07-24
2015-05-01,118.69347,2022-07-24
2015-06-01,116.5024,2022-07-24
2015-07-01,109.74369,2022-07-24
2015-08-01,102.52024,2022-07-24
2015-09-01,102.36255,2022-07-24
2015-10-01,102.31738,2022-07-24
2015-11-01,96.22615,2022-07-24
2015-12-01,90.75359,2022-07-24
2016-01-01,85.32228,2022-07-24
2016-02-01,87.37083,2022-07-24
2016-03-01,93.6086,2022-07-24
2016-04-01,96.75854,2022-07-24
2016-05-01,100.58206,2022-07-24
2016-06-01,103.20916,2022-07-24
2016-07-01,102.82819,2022-07-24
2016-08-01,103.30582,2022-07-24
2016-09-01,103.35638,2022-07-24
2016-10-01,106.5697,2022-07-24
2016-11-01,105.44564,2022-07-24
2016-12-01,111.64279,2022-07-24
2017-01-01,115.91233,2022-07-24
2017-02-01,116.36968,2022-07-24
2017-03-01,110.86862,2022-07-24
2017-04-01,110.97639,2022-07-24
2017-05-01,108.83828,2022-07-24
2017-06-01,105.64405,2022-07-24
2017-07-01,108.48214,2022-07-24
2017-08-01,111.37237,2022-07-24
2017-09-01,114.56812,2022-07-24
2017-10-01,116.08647,2022-07-24
2017-11-01,120.84939,2022-07-24
2017-12-01,122.57807,2022-07-24
2018-01-01,129.84021,2022-07-24
2018-02-01,126.82234,2022-07-24
2018-03-01,126.36472,2022-07-24
2018-04-01,128.36624,2022-07-24
2018-05-01,133.05051,2022-07-24
2018-06-01,131.96767,2022-07-24
2018-07-01,130.27471,2022-07-24
2018-08-01,127.97718,2022-07-24
2018-09-01,132.42584,2022-07-24
2018-10-01,133.42603,2022-07-24
2018-11-01,121.85279,2022-07-24
2018-12-01,115.96283,2022-07-24
2019-01-01,117.07824,2022-07-24
2019-02-01,119.01153,2022-07-24
2019-03-01,119.91004,2022-07-24
2019-04-01,123.41673,2022-07-24
2019-05-01,120.47754,2022-07-24
2019-06-01,115.52894,2022-07-24
2019-07-01,117.96795,2022-07-24
2019-08-01,112.71228,2022-07-24
2019-09-01,114.80907,2022-07-24
2019-10-01,113.00901,2022-07-24
2019-11-01,116.98193,2022-07-24
2019-12-01,119.99238,2022-07-24
2020-01-01,119.56612,2022-07-24
2020-02-01,110.93975,2022-07-24
2020-03-01,93.73044,2022-07-24
2020-04-01,83.97051,2022-07-24
2020-05-01,91.3337,2022-07-24
2020-06-01,99.87528,2022-07-24
2020-07-01,103.0806,2022-07-24
2020-08-01,108.92684,2022-07-24
2020-09-01,108.20811,2022-07-24
2020-10-01,110.61543,2022-07-24
2020-11-01,115.14367,2022-07-24
2020-12-01,125.53705,2022-07-24
2021-01-01,137.39464,2022-07-24
2021-02-01,140.56678,2022-07-24
2021-03-01,141.24669,2022-07-24
2021-04-01,145.04121,2022-07-24
2021-05-01,155.10058,2022-07-24
2021-06-01,160.61272,2022-07-24
2021-07-01,165.26778,2022-07-24
2021-08-01,163.51537,2022-07-24
2021-09-01,172.09182,2022-07-24
2021-10-01,191.5202,2022-07-24
2021-11-01,183.12066,2022-07-24
2021-12-01,186.48281,2022-07-24
2022-01-01,190.99029,2022-07-24
2022-02-01,203.33087,2022-07-24
2022-03-01,241.06562,2022-07-24
2022-04-01,226.48823,2022-07-24
