date,value,update_date
2004-04-01,71.59583,2022-07-24
2004-05-01,69.58743,2022-07-24
2004-06-01,71.71139,2022-07-24
2004-07-01,73.00405,2022-07-24
2004-08-01,71.59245,2022-07-24
2004-09-01,71.95703,2022-07-24
2004-10-01,74.01614,2022-07-24
2004-11-01,73.47086,2022-07-24
2004-12-01,72.79385,2022-07-24
2005-01-01,78.98653,2022-07-24
2005-02-01,80.63581,2022-07-24
2005-03-01,84.09389,2022-07-24
2005-04-01,82.875,2022-07-24
2005-05-01,82.50049,2022-07-24
2005-06-01,83.01783,2022-07-24
2005-07-01,82.35138,2022-07-24
2005-08-01,84.90882,2022-07-24
2005-09-01,84.81529,2022-07-24
2005-10-01,85.34751,2022-07-24
2005-11-01,86.89605,2022-07-24
2005-12-01,91.38311,2022-07-24
2006-01-01,97.74237,2022-07-24
2006-02-01,100.81585,2022-07-24
2006-03-01,101.67846,2022-07-24
2006-04-01,112.83657,2022-07-24
2006-05-01,126.77826,2022-07-24
2006-06-01,120.49319,2022-07-24
2006-07-01,127.98251,2022-07-24
2006-08-01,131.40893,2022-07-24
2006-09-01,130.34782,2022-07-24
2006-10-01,134.80207,2022-07-24
2006-11-01,133.35217,2022-07-24
2006-12-01,136.83492,2022-07-24
2007-01-01,135.84738,2022-07-24
2007-02-01,140.49803,2022-07-24
2007-03-01,148.54626,2022-07-24
2007-04-01,161.18003,2022-07-24
2007-05-01,164.09434,2022-07-24
2007-06-01,154.06189,2022-07-24
2007-07-01,149.03506,2022-07-24
2007-08-01,136.61247,2022-07-24
2007-09-01,137.46287,2022-07-24
2007-10-01,141.01414,2022-07-24
2007-11-01,137.15041,2022-07-24
2007-12-01,129.78816,2022-07-24
2008-01-01,143.69642,2022-07-24
2008-02-01,150.66763,2022-07-24
2008-03-01,157.51269,2022-07-24
2008-04-01,155.28891,2022-07-24
2008-05-01,149.58494,2022-07-24
2008-06-01,146.08622,2022-07-24
2008-07-01,145.83256,2022-07-24
2008-08-01,137.30755,2022-07-24
2008-09-01,131.04059,2022-07-24
2008-10-01,107.97099,2022-07-24
2008-11-01,97.87263,2022-07-24
2008-12-01,92.49506,2022-07-24
2009-01-01,96.26242,2022-07-24
2009-02-01,94.65903,2022-07-24
2009-03-01,90.82652,2022-07-24
2009-04-01,95.65862,2022-07-24
2009-05-01,101.13477,2022-07-24
2009-06-01,109.44078,2022-07-24
2009-07-01,116.47175,2022-07-24
2009-08-01,132.28138,2022-07-24
2009-09-01,124.22248,2022-07-24
2009-10-01,129.51269,2022-07-24
2009-11-01,136.64326,2022-07-24
2009-12-01,143.62269,2022-07-24
2010-01-01,155.53629,2022-07-24
2010-02-01,152.49271,2022-07-24
2010-03-01,165.2274,2022-07-24
2010-04-01,184.91466,2022-07-24
2010-05-01,169.62009,2022-07-24
2010-06-01,157.65576,2022-07-24
2010-07-01,151.99577,2022-07-24
2010-08-01,165.72592,2022-07-24
2010-09-01,169.14795,2022-07-24
2010-10-01,179.76223,2022-07-24
2010-11-01,187.75404,2022-07-24
2010-12-01,198.18174,2022-07-24
2011-01-01,209.96284,2022-07-24
2011-02-01,221.18251,2022-07-24
2011-03-01,210.77533,2022-07-24
2011-04-01,215.44858,2022-07-24
2011-05-01,204.13988,2022-07-24
2011-06-01,200.94664,2022-07-24
2011-07-01,202.7229,2022-07-24
2011-08-01,196.13574,2022-07-24
2011-09-01,190.2502,2022-07-24
2011-10-01,171.24921,2022-07-24
2011-11-01,162.93936,2022-07-24
2011-12-01,161.58468,2022-07-24
2012-01-01,168.93045,2022-07-24
2012-02-01,173.19024,2022-07-24
2012-03-01,172.91263,2022-07-24
2012-04-01,171.85368,2022-07-24
2012-05-01,163.81956,2022-07-24
2012-06-01,156.90953,2022-07-24
2012-07-01,154.08921,2022-07-24
2012-08-01,144.49368,2022-07-24
2012-09-01,147.14866,2022-07-24
2012-10-01,151.49597,2022-07-24
2012-11-01,151.29101,2022-07-24
2012-12-01,158.31729,2022-07-24
2013-01-01,167.26189,2022-07-24
2013-02-01,168.51244,2022-07-24
2013-03-01,158.75757,2022-07-24
2013-04-01,154.441,2022-07-24
2013-05-01,150.03516,2022-07-24
2013-06-01,144.34791,2022-07-24
2013-07-01,145.45181,2022-07-24
2013-08-01,150.9249,2022-07-24
2013-09-01,149.04449,2022-07-24
2013-10-01,149.07373,2022-07-24
2013-11-01,149.21524,2022-07-24
2013-12-01,150.67668,2022-07-24
2014-01-01,147.8185,2022-07-24
2014-02-01,144.7084,2022-07-24
2014-03-01,140.42742,2022-07-24
2014-04-01,143.17702,2022-07-24
2014-05-01,139.70824,2022-07-24
2014-06-01,137.34509,2022-07-24
2014-07-01,139.5899,2022-07-24
2014-08-01,137.52024,2022-07-24
2014-09-01,131.64929,2022-07-24
2014-10-01,126.42656,2022-07-24
2014-11-01,125.03842,2022-07-24
2014-12-01,119.96425,2022-07-24
2015-01-01,115.76622,2022-07-24
2015-02-01,112.89521,2022-07-24
2015-03-01,110.2595,2022-07-24
2015-04-01,109.02373,2022-07-24
2015-05-01,113.7903,2022-07-24
2015-06-01,109.5431,2022-07-24
2015-07-01,101.33636,2022-07-24
2015-08-01,99.68278,2022-07-24
2015-09-01,99.12536,2022-07-24
2015-10-01,97.18176,2022-07-24
2015-11-01,91.34517,2022-07-24
2015-12-01,88.24282,2022-07-24
2016-01-01,87.71154,2022-07-24
2016-02-01,90.7021,2022-07-24
2016-03-01,96.51566,2022-07-24
2016-04-01,99.3747,2022-07-24
2016-05-01,97.25027,2022-07-24
2016-06-01,96.63479,2022-07-24
2016-07-01,101.09249,2022-07-24
2016-08-01,102.01252,2022-07-24
2016-09-01,100.39845,2022-07-24
2016-10-01,101.00731,2022-07-24
2016-11-01,111.67182,2022-07-24
2016-12-01,115.62833,2022-07-24
2017-01-01,118.06073,2022-07-24
2017-02-01,123.83052,2022-07-24
2017-03-01,121.6848,2022-07-24
2017-04-01,114.3134,2022-07-24
2017-05-01,110.60926,2022-07-24
2017-06-01,107.9798,2022-07-24
2017-07-01,113.03583,2022-07-24
2017-08-01,120.11866,2022-07-24
2017-09-01,119.49276,2022-07-24
2017-10-01,117.53933,2022-07-24
2017-11-01,118.95345,2022-07-24
2017-12-01,122.81522,2022-07-24
2018-01-01,128.97748,2022-07-24
2018-02-01,129.86393,2022-07-24
2018-03-01,126.24463,2022-07-24
2018-04-01,127.00876,2022-07-24
2018-05-01,127.44411,2022-07-24
2018-06-01,128.27036,2022-07-24
2018-07-01,121.70602,2022-07-24
2018-08-01,119.66123,2022-07-24
2018-09-01,118.91353,2022-07-24
2018-10-01,120.70553,2022-07-24
2018-11-01,118.80932,2022-07-24
2018-12-01,117.53463,2022-07-24
2019-01-01,118.83691,2022-07-24
2019-02-01,125.80856,2022-07-24
2019-03-01,127.53918,2022-07-24
