date,value,update_date
2003-08-12,121.3975,2022-07-24
2003-08-13,121.42889,2022-07-24
2003-08-14,121.447,2022-07-24
2003-08-15,121.46182,2022-07-24
2003-08-18,121.49167,2022-07-24
2003-08-19,121.51385,2022-07-24
2003-08-20,121.53571,2022-07-24
2003-08-21,121.56,2022-07-24
2003-08-22,121.58375,2022-07-24
2003-08-25,121.61176,2022-07-24
2003-08-26,121.62278,2022-07-24
2003-08-27,121.59842,2022-07-24
2003-08-28,121.601,2022-07-24
2003-08-29,121.62048,2022-07-24
2003-09-01,122.2,2022-07-24
2003-09-02,122.24,2022-07-24
2003-09-03,122.28333,2022-07-24
2003-09-04,122.1425,2022-07-24
2003-09-05,122.078,2022-07-24
2003-09-08,122.04333,2022-07-24
2003-09-09,122.02,2022-07-24
2003-09-10,121.9025,2022-07-24
2003-09-11,121.84222,2022-07-24
2003-09-12,121.807,2022-07-24
2003-09-15,121.78909,2022-07-24
2003-09-16,121.7325,2022-07-24
2003-09-17,121.72,2022-07-24
2003-09-18,121.73857,2022-07-24
2003-09-19,121.748,2022-07-24
2003-09-22,121.76875,2022-07-24
2003-09-23,121.79235,2022-07-24
2003-09-24,121.80778,2022-07-24
2003-09-25,121.82684,2022-07-24
2003-09-26,121.8535,2022-07-24
2003-09-29,121.88238,2022-07-24
2003-09-30,121.91227,2022-07-24
2003-10-01,122.68,2022-07-24
2003-10-02,122.71,2022-07-24
2003-10-03,122.76,2022-07-24
2003-10-06,122.82,2022-07-24
2003-10-07,122.864,2022-07-24
2003-10-08,122.94167,2022-07-24
2003-10-09,123.11286,2022-07-24
2003-10-10,123.295,2022-07-24
2003-10-13,123.47444,2022-07-24
2003-10-14,123.632,2022-07-24
2003-10-15,123.73091,2022-07-24
2003-10-16,123.8075,2022-07-24
2003-10-17,123.88385,2022-07-24
2003-10-20,123.94571,2022-07-24
2003-10-21,123.976,2022-07-24
2003-10-22,123.995,2022-07-24
2003-10-23,124.00824,2022-07-24
2003-10-24,124.025,2022-07-24
2003-10-27,124.02895,2022-07-24
2003-10-28,124.0155,2022-07-24
2003-10-29,124.01048,2022-07-24
2003-10-30,124.00409,2022-07-24
2003-10-31,124.04739,2022-07-24
2003-11-03,125.01,2022-07-24
2003-11-04,125.28,2022-07-24
2003-11-05,125.41667,2022-07-24
2003-11-06,125.47,2022-07-24
